State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,134,HB446,,,https://legislature.ohio.gov/legislation/134/hb446,ohio_bill_texts\GA134_HB446.txt,,,Migrant,10-6-2021,,,,,N,
Ohio,134,HB455,,,https://legislature.ohio.gov/legislation/134/hb455,ohio_bill_texts\GA134_HB455.txt,,,Immigration; Citizenship; Alien,10-19-2021,,,,,N,
Ohio,134,HB458,,,https://legislature.ohio.gov/legislation/134/hb458,ohio_bill_texts\GA134_HB458.txt,,,Citizenship; Foreign,10-19-2021,,12-9-2021,12-13-2022,,Y,1-6-2023
Ohio,134,HB459,,,https://legislature.ohio.gov/legislation/134/hb459,ohio_bill_texts\GA134_HB459.txt,,,Immigration,10-19-2021,,,,,N,
Ohio,134,HB471,,,https://legislature.ohio.gov/legislation/134/hb471,ohio_bill_texts\GA134_HB471.txt,,,Foreign,11-1-2021,,,,,N,
Ohio,134,HB485,,,https://legislature.ohio.gov/legislation/134/hb485,ohio_bill_texts\GA134_HB485.txt,,,Foreign,11-9-2021,,,,,N,
Ohio,134,HB486,,,https://legislature.ohio.gov/legislation/134/hb486,ohio_bill_texts\GA134_HB486.txt,,,Border,11-9-2021,,,,,N,
Ohio,134,HB488,,,https://legislature.ohio.gov/legislation/134/hb488,ohio_bill_texts\GA134_HB488.txt,,,Foreign,11-10-2021,,11-14-2022,,,N,
Ohio,134,HB490,,,https://legislature.ohio.gov/legislation/134/hb490,ohio_bill_texts\GA134_HB490.txt,,,Foreign,11-16-2021,,,,,N,
Ohio,134,HB491,,,https://legislature.ohio.gov/legislation/134/hb491,ohio_bill_texts\GA134_HB491.txt,,,Foreign,11-16-2021,,,,,N,
Ohio,134,HB494,,,https://legislature.ohio.gov/legislation/134/hb494,ohio_bill_texts\GA134_HB494.txt,,,Border,11-23-2021,,,,,N,
Ohio,134,HB496,,,https://legislature.ohio.gov/legislation/134/hb496,ohio_bill_texts\GA134_HB496.txt,,,Foreign,11-29-2021,,,,,N,
Ohio,134,HB498,,,https://legislature.ohio.gov/legislation/134/hb498,ohio_bill_texts\GA134_HB498.txt,,,Foreign,12-2-2021,,,,,N,
Ohio,134,HB505,,,https://legislature.ohio.gov/legislation/134/hb505,ohio_bill_texts\GA134_HB505.txt,,,Immigration; Citizenship; Alien; Visa; Foreign,12-7-2021,,,,,N,
Ohio,134,HB507,,,https://legislature.ohio.gov/legislation/134/hb507,ohio_bill_texts\GA134_HB507.txt,,,Foreign,12-8-2021,,4-6-2022,12-7-2022,,Y,1-6-2023
Ohio,134,HB509,,,https://legislature.ohio.gov/legislation/134/hb509,ohio_bill_texts\GA134_HB509.txt,,,Citizenship; Alien; Foreign,12-9-2021,,3-23-2022,12-7-2022,,Y,1-5-2023
Ohio,134,HB513,,,https://legislature.ohio.gov/legislation/134/hb513,ohio_bill_texts\GA134_HB513.txt,,,Foreign,12-14-2021,,6-1-2022,12-14-2022,,N,
Ohio,134,HB516,,,https://legislature.ohio.gov/legislation/134/hb516,ohio_bill_texts\GA134_HB516.txt,,,Border,12-16-2021,,,,,N,
Ohio,134,HB518,,,https://legislature.ohio.gov/legislation/134/hb518,ohio_bill_texts\GA134_HB518.txt,,,Border,12-16-2021,,3-9-2022,6-1-2022,,Y,6-24-2022
Ohio,134,HB530,,,https://legislature.ohio.gov/legislation/134/hb530,ohio_bill_texts\GA134_HB530.txt,,,Alien; Foreign,1-12-2022,,4-6-2022,,,N,
Ohio,134,HB532,,,https://legislature.ohio.gov/legislation/134/hb532,ohio_bill_texts\GA134_HB532.txt,,,Border,1-18-2022,,,,,N,
Ohio,134,HB542,,,https://legislature.ohio.gov/legislation/134/hb542,ohio_bill_texts\GA134_HB542.txt,,,Foreign,1-24-2022,,5-18-2022,11-30-2022,,N,
Ohio,134,HB556,,,https://legislature.ohio.gov/legislation/134/hb556,ohio_bill_texts\GA134_HB556.txt,,,Foreign,2-1-2022,,6-1-2022,,,N,
Ohio,134,HB574,,,https://legislature.ohio.gov/legislation/134/hb574,ohio_bill_texts\GA134_HB574.txt,,,Foreign,2-15-2022,,,,,N,
Ohio,134,HB575,,,https://legislature.ohio.gov/legislation/134/hb575,ohio_bill_texts\GA134_HB575.txt,,,Foreign,2-16-2022,,6-1-2022,12-14-2022,,Y,1-5-2023
Ohio,134,HB578,,,https://legislature.ohio.gov/legislation/134/hb578,ohio_bill_texts\GA134_HB578.txt,,,Border,2-22-2022,,6-1-2022,12-14-2022,,Y,1-5-2023
Ohio,134,HB583,,,https://legislature.ohio.gov/legislation/134/hb583,ohio_bill_texts\GA134_HB583.txt,,,Border,2-28-2022,9-23-2022,3-30-2022,5-25-2022,,Y,6-24-2022
Ohio,134,HB585,,,https://legislature.ohio.gov/legislation/134/hb585,ohio_bill_texts\GA134_HB585.txt,,,Foreign,3-1-2022,,,,,N,
Ohio,134,HB593,,,https://legislature.ohio.gov/legislation/134/hb593,ohio_bill_texts\GA134_HB593.txt,,,Foreign,3-8-2022,,11-30-2022,,,N,
Ohio,134,HB594,,,https://legislature.ohio.gov/legislation/134/hb594,ohio_bill_texts\GA134_HB594.txt,,,Immigration,3-8-2022,,,,,N,
Ohio,134,HB613,,,https://legislature.ohio.gov/legislation/134/hb613,ohio_bill_texts\GA134_HB613.txt,,,Border,3-31-2022,,,,,N,
Ohio,134,HB639,,,https://legislature.ohio.gov/legislation/134/hb639,ohio_bill_texts\GA134_HB639.txt,,,Foreign,5-2-2022,,,,,N,
Ohio,134,HB648,,,https://legislature.ohio.gov/legislation/134/hb648,ohio_bill_texts\GA134_HB648.txt,,,Border,5-11-2022,,6-1-2022,,,N,
Ohio,134,HB651,,,https://legislature.ohio.gov/legislation/134/hb651,ohio_bill_texts\GA134_HB651.txt,,,Citizenship; Alien,5-11-2022,,,,,N,
Ohio,134,HB660,,,https://legislature.ohio.gov/legislation/134/hb660,ohio_bill_texts\GA134_HB660.txt,,,Border,5-12-2022,,,,,N,
Ohio,134,HB687,,,https://legislature.ohio.gov/legislation/134/hb687,ohio_bill_texts\GA134_HB687.txt,,,Foreign,5-25-2022,9-13-2022,6-1-2022,6-1-2022,,Y,6-14-2022
Ohio,134,HB695,,,https://legislature.ohio.gov/legislation/134/hb695,ohio_bill_texts\GA134_HB695.txt,,,Foreign,6-7-2022,,,,,N,
Ohio,134,HB699,,,https://legislature.ohio.gov/legislation/134/hb699,ohio_bill_texts\GA134_HB699.txt,,,Immigration; Citizenship; Alien; Visa; Border; Foreign,6-13-2022,,,,,N,
Ohio,134,HB706,,,https://legislature.ohio.gov/legislation/134/hb706,ohio_bill_texts\GA134_HB706.txt,,,Foreign,7-14-2022,,,,,N,
Ohio,134,HB714,,,https://legislature.ohio.gov/legislation/134/hb714,ohio_bill_texts\GA134_HB714.txt,,,Foreign,8-31-2022,,,,,N,
Ohio,134,HB727,,,https://legislature.ohio.gov/legislation/134/hb727,ohio_bill_texts\GA134_HB727.txt,,,Foreign,10-3-2022,,,,,N,
Ohio,134,HB729,,,https://legislature.ohio.gov/legislation/134/hb729,ohio_bill_texts\GA134_HB729.txt,,,Foreign,10-6-2022,,,,,N,
Ohio,134,HB730,,,https://legislature.ohio.gov/legislation/134/hb730,ohio_bill_texts\GA134_HB730.txt,,,Foreign,10-17-2022,,,,,N,
