State,GA,Bill Identifier,URL,Path to full text,Keywords
Illinois,100,HB2604,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2604.htm,billtext/GA100/HB2604.txt,"Immigration, Border"
Illinois,100,HB2630,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2630.htm,billtext/GA100/HB2630.txt,Foreign
Illinois,100,HB2647,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2647.htm,billtext/GA100/HB2647.txt,Foreign
Illinois,100,HB2654,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2654.htm,billtext/GA100/HB2654.txt,Foreign
Illinois,100,HB2658,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2658.htm,billtext/GA100/HB2658.txt,Foreign
Illinois,100,HB2686,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2686.htm,billtext/GA100/HB2686.txt,Foreign
Illinois,100,HB2687,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2687.htm,billtext/GA100/HB2687.txt,Foreign
Illinois,100,HB2688,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2688.htm,billtext/GA100/HB2688.txt,Foreign
Illinois,100,HB2701,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2701.htm,billtext/GA100/HB2701.txt,"Border, Foreign"
Illinois,100,HB2713,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2713.htm,billtext/GA100/HB2713.txt,Foreign
Illinois,100,HB2727,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2727.htm,billtext/GA100/HB2727.txt,Border
Illinois,100,HB2740,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2740.htm,billtext/GA100/HB2740.txt,Foreign
Illinois,100,HB2743,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2743.htm,billtext/GA100/HB2743.txt,Foreign
Illinois,100,HB2745,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2745.htm,billtext/GA100/HB2745.txt,"Border, Foreign"
Illinois,100,HB2746,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2746.htm,billtext/GA100/HB2746.txt,"Border, Foreign"
Illinois,100,HB2766,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2766.htm,billtext/GA100/HB2766.txt,Foreign
Illinois,100,HB2781,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2781.htm,billtext/GA100/HB2781.txt,Foreign
Illinois,100,HB2792,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2792.htm,billtext/GA100/HB2792.txt,Foreign
Illinois,100,HB2793,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2793.htm,billtext/GA100/HB2793.txt,"Immigration, Citizenship"
Illinois,100,HB2795,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2795.htm,billtext/GA100/HB2795.txt,Foreign
Illinois,100,HB2801,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2801.htm,billtext/GA100/HB2801.txt,"Border, Foreign"
Illinois,100,HB2808,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2808.htm,billtext/GA100/HB2808.txt,"Citizenship, Visa, Foreign"
Illinois,100,HB2815,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2815.htm,billtext/GA100/HB2815.txt,Foreign
Illinois,100,HB2843,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2843.htm,billtext/GA100/HB2843.txt,Immigration
Illinois,100,HB2845,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2845.htm,billtext/GA100/HB2845.txt,"Immigration, Alien, Migrant, Visa, Foreign"
Illinois,100,HB2867,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2867.htm,billtext/GA100/HB2867.txt,Border
Illinois,100,HB2877,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2877.htm,billtext/GA100/HB2877.txt,Foreign
Illinois,100,HB2878,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2878.htm,billtext/GA100/HB2878.txt,Foreign
Illinois,100,HB2883,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2883.htm,billtext/GA100/HB2883.txt,Border
Illinois,100,HB2902,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2902.htm,billtext/GA100/HB2902.txt,"Alien, Visa"
Illinois,100,HB2903,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2903.htm,billtext/GA100/HB2903.txt,"Alien, Visa"
Illinois,100,HB2908,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2908.htm,billtext/GA100/HB2908.txt,"Immigration, Citizenship"
Illinois,100,HB2933,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2933.htm,billtext/GA100/HB2933.txt,Foreign
Illinois,100,HB2942,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2942.htm,billtext/GA100/HB2942.txt,"Immigration, Citizenship, Alien, Migrant, Undocumented"
Illinois,100,HB2947,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2947.htm,billtext/GA100/HB2947.txt,Foreign
Illinois,100,HB2953,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2953.htm,billtext/GA100/HB2953.txt,Alien
Illinois,100,HB2955,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2955.htm,billtext/GA100/HB2955.txt,"Immigration, Alien"
Illinois,100,HB2963,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2963.htm,billtext/GA100/HB2963.txt,Foreign
Illinois,100,HB2971,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2971.htm,billtext/GA100/HB2971.txt,Foreign
Illinois,100,HB2975,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2975.htm,billtext/GA100/HB2975.txt,Foreign
Illinois,100,HB2995,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2995.htm,billtext/GA100/HB2995.txt,Foreign
Illinois,100,HB3005,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3005.htm,billtext/GA100/HB3005.txt,Foreign
Illinois,100,HB3008,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3008.htm,billtext/GA100/HB3008.txt,Visa
Illinois,100,HB3010,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3010.htm,billtext/GA100/HB3010.txt,Border
Illinois,100,HB3020,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3020.htm,billtext/GA100/HB3020.txt,Foreign
Illinois,100,HB3021,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3021.htm,billtext/GA100/HB3021.txt,Foreign
Illinois,100,HB3022,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3022.htm,billtext/GA100/HB3022.txt,Foreign
Illinois,100,HB3024,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3024.htm,billtext/GA100/HB3024.txt,Foreign
Illinois,100,HB3027,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3027.htm,billtext/GA100/HB3027.txt,Foreign
Illinois,100,HB3035,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3035.htm,billtext/GA100/HB3035.txt,Foreign
Illinois,100,HB3040,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3040.htm,billtext/GA100/HB3040.txt,Visa
Illinois,100,HB3041,https://www.ilga.gov/Documents/legislation/100/HB/10000HB3041.htm,billtext/GA100/HB3041.txt,Foreign
