State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Enacted (Y/N),Act identifier,Enacted Date,Matched keywords
Iowa,81,HF186,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF186&ga=81,bill_texts/GA81/HF186.txt,,,,,Foreign
Iowa,81,HF178,"RAECKER Passed House, Date ________ __ Vote: Ayes _____ Nays ___ __ Passed Senate, Date ----------- Vote: Ayes ___ _ Nays _____ _ Approved -------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF178&ga=81,bill_texts/GA81/HF178.txt,,,,,Foreign
Iowa,81,HF175,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF175&ga=81,bill_texts/GA81/HF175.txt,,,Chapter 487,,Foreign
Iowa,81,HF168,"FORD Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved ---------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF168&ga=81,bill_texts/GA81/HF168.txt,,,,,Foreign
Iowa,81,HF149,"MAY ) 4 q (COMPANION TO 1475SS BY JOHNSON) Passed House, Date Vote: Ayes Nays Passed Senate, Date Vote: Ayes __ _ Nays Approved -----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF149&ga=81,bill_texts/GA81/HF149.txt,,,,,Undocumented
Iowa,81,HF146,"WHITAKER I y.~ Passed House, Date Vote: Ayes Nays Approved Passed Senate, Date Vote: Ayes _ __ Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF146&ga=81,bill_texts/GA81/HF146.txt,,,,,Foreign
Iowa,81,HF130,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF130&ga=81,bill_texts/GA81/HF130.txt,,,,,Undocumented
Iowa,81,HF129,"MURPHY and RAECKER Passed House, Date Vote: Ayes Nays Approved Passed Senate, Date Vote: Ayes ___ Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF129&ga=81,bill_texts/GA81/HF129.txt,,,,,Foreign
Iowa,81,HF282,"COMMITTEE ON NATURAL RESOURCES (SUCCESSOR TO HSB 92) Passed Senate, Date Vote: Ayes Nays Passed House, Date Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF282&ga=81,bill_texts/GA81/HF282.txt,,,Chapter 441,,Foreign
Iowa,81,HF243,"FORD Passed House, Date Vote: Ayes ___ Nays Approved Passed Senate, Date Vote: Ayes Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF243&ga=81,bill_texts/GA81/HF243.txt,,,Chapter 598,,Foreign
Iowa,81,HF227,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF227&ga=81,bill_texts/GA81/HF227.txt,,,Chapter 423,,Foreign
Iowa,81,HF226,"DRAKE and MERTZ Passed House, Date __________ __ Vote: Ayes ___ _ Nays ____ _ Passed Senate, Date ______ _ Vote: Ayes Nays Approved -----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF226&ga=81,bill_texts/GA81/HF226.txt,,,Chapter 497,,"Visa, Foreign"
Iowa,81,HF216,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF216&ga=81,bill_texts/GA81/HF216.txt,,,Chapter 435,,Foreign
Iowa,81,HF397,"FORD Passed House, Date __________ _ Vote: Ayes ----- Nays Passed Senate, Date Vote: Ayes ______ Nays Approved ---------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF397&ga=81,bill_texts/GA81/HF397.txt,,,,,Visa
Iowa,81,HF396,"FORD Passed House, Date Vote: Ayes _ _ _ Nays ___ _ Passed Senate, Date Vote: Ayes Nays Approved -----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF396&ga=81,bill_texts/GA81/HF396.txt,,,,,Citizenship
Iowa,81,HF387,"COMMITTEE ON AGRICULTURE (SUCCESSOR TO HF 137) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF387&ga=81,bill_texts/GA81/HF387.txt,,,Chapter 422,,Foreign
Iowa,81,HF357,"FORD Passed House, Date __________ _ Nays ______ _ Vote: Ayes Passed Senate, Date Vote: Ayes ____ _ Nays Approved -----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF357&ga=81,bill_texts/GA81/HF357.txt,,,,,Foreign
Iowa,81,HF328,"GREINER Passed House, Date __________ _ Passed Senate, Date Vote: Ayes ____ _ Nays ______ _ Vote: Ayes ____ _ Nays ______ _ Approved ---------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF328&ga=81,bill_texts/GA81/HF328.txt,,,Chapter 23,,Foreign
Iowa,81,HF301,"FORD Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF301&ga=81,bill_texts/GA81/HF301.txt,,,Chapter 321,,Foreign
Iowa,81,HF425,"WISE, BUKTA, COHOON, GREINER, MILLER, REICHERT, SHOMSHOR, and STRUYK Passed House, Date Vote: Ayes ___ Nays Approved Passed Senate, Date Vote: Ayes Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF425&ga=81,bill_texts/GA81/HF425.txt,,,Chapter 20,,"Visa, Foreign"
Iowa,81,HF423,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF423&ga=81,bill_texts/GA81/HF423.txt,,,,,Foreign
Iowa,81,HF413,"DIX Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF413&ga=81,bill_texts/GA81/HF413.txt,,,Chapter 7,,Border
Iowa,81,HF575,"RAECKER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF575&ga=81,bill_texts/GA81/HF575.txt,,,Chapter 19,,Border
Iowa,81,HF553,"MURPHY • Passed House, Date Vote: Ayes Nays ___ _ Passed Senate, Date Vote: Ayes __ _ Nays Approved ----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF553&ga=81,bill_texts/GA81/HF553.txt,,,,,"Alien, Foreign"
Iowa,81,HF542,"DRAKE, MERTZ, DE BOEF, and GREINER Passed House, Date Vote: Ayes Nays Passed Senate, Date Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF542&ga=81,bill_texts/GA81/HF542.txt,,,Chapter 11,,Foreign
Iowa,81,HF514,"MASCHER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF514&ga=81,bill_texts/GA81/HF514.txt,,,Chapter 3,,Visa
Iowa,81,HF700,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF700&ga=81,bill_texts/GA81/HF700.txt,,,Chapter 21,,Foreign
Iowa,81,HF686,"COMMITTEE ON EDUCATION (SUCCESSOR TO HSB 201) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF686&ga=81,bill_texts/GA81/HF686.txt,,,Chapter 262,,Visa
Iowa,81,HF640,"COMMITTEE ON NATURAL RESOURCES (SUCCESSOR TO HF 149) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved -----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF640&ga=81,bill_texts/GA81/HF640.txt,,,,,Undocumented
Iowa,81,HF624,"COMMITTEE ON AGRICULTURE (SUCCESSOR TO HF 328) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF624&ga=81,bill_texts/GA81/HF624.txt,,,,,Foreign
Iowa,81,HF622,"COMMITTEE ON PUBLIC SAFETY (SUCCESSOR TO HSB 145) Passed House, Date Vote: Ayes ___ Nays - - - - - - Passed Senate, Date Vote: Ayes ___ Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF622&ga=81,bill_texts/GA81/HF622.txt,,,Chapter 20,,Visa
Iowa,81,HF612,"COMMITTEE ON COMMERCE, REGULATION AND LABOR (SUCCESSOR TO HSB 210) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved ----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF612&ga=81,bill_texts/GA81/HF612.txt,,,,,"Citizenship, Alien"
Iowa,81,HF609,"COMMITTEE ON ECONOMIC GROWTH (SUCCESSOR TO HSB 169) Passed House, Date Passed Senate, Date ------------ Vote: Ayes Nays Vote: Ayes Nays Approved ---------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF609&ga=81,bill_texts/GA81/HF609.txt,,,,,"Alien, Foreign"
Iowa,81,HF798,"COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 69) Passed House, Date Vote: Ayes __ _ Nays Approved Passed Senate, Date Vote: Ayes __ _ Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF798&ga=81,bill_texts/GA81/HF798.txt,,,Chapter 3,,Foreign
Iowa,81,HF785,"COMMITTEE ON HUMAN RESOURCES (SUCCESSOR TO HSB 223) Passed House, Date Vote: Ayes Nays Passed Senate, Date ----------- Vote: Ayes Nays Approved ----------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF785&ga=81,bill_texts/GA81/HF785.txt,,,,,Alien
Iowa,81,HF784,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF784&ga=81,bill_texts/GA81/HF784.txt,,,,,Foreign
Iowa,81,HF782,"MASCHER Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF782&ga=81,bill_texts/GA81/HF782.txt,,,,,Visa
Iowa,81,HF763,"COMMITTEE ON COMMERCE, REGULATION AND LABOR (SUCCESSOR TO HSB 212) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF763&ga=81,bill_texts/GA81/HF763.txt,,,Chapter 22,,"Alien, Foreign"
Iowa,81,HF749,"COMMITTEE ON COMMERCE, REGULATION AND LABOR (SUCCESSOR TO HSB 211) Passed House, Date ---------- Vote: Ayes ____ Nays Passed Senate, Date ------------ Vote: Ayes _____ Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF749&ga=81,bill_texts/GA81/HF749.txt,,,Chapter 29,,Foreign
Iowa,81,HF740,"COMMITTEE ON EDUCATION (SUCCESSOR TO HSB 243) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF740&ga=81,bill_texts/GA81/HF740.txt,,,Chapter 37,,Foreign
Iowa,81,HF733,"COMMITTEE ON ECONOMIC GROWTH (SUCCESSOR TO HF 425) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF733&ga=81,bill_texts/GA81/HF733.txt,,,Chapter 20,,"Visa, Foreign"
Iowa,81,HF721,"COMMITTEE ON ECONOMIC GROWTH (SUCCESSOR TO HSB 139) Passed House, Date __________ _ Vote: Ayes Nays Approved Passed Senate, Date __________ __ Vote: Ayes ------ Nays ___ _",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF721&ga=81,bill_texts/GA81/HF721.txt,,,,,Border
Iowa,81,HF882,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF882&ga=81,bill_texts/GA81/HF882.txt,,,Chapter 1175,,"Visa, Foreign"
Iowa,81,HF868,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF868&ga=81,bill_texts/GA81/HF868.txt,,,Chapter 8,,"Visa, Foreign"
Iowa,81,HF859,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF859&ga=81,bill_texts/GA81/HF859.txt,,,Chapter 490,,"Visa, Foreign"
Iowa,81,HF854,"COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO HF 749) (SUCCESSOR TO HSB 211) Passed House, Date Vote: Ayes Nays Passed Senate, Date Vote: Ayes ___ Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF854&ga=81,bill_texts/GA81/HF854.txt,,,Chapter 29,,Foreign
Iowa,81,HF851,"COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO HF 455) Passed House, Date Vote: Ayes Nays Approved Passed Senate, Date Vote: Ayes _ __ Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF851&ga=81,bill_texts/GA81/HF851.txt,,,Chapter 29,,Foreign
Iowa,81,HF836,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF836&ga=81,bill_texts/GA81/HF836.txt,,,Chapter 22,,"Alien, Foreign"
Iowa,81,HF835,"COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO HF 733) (SUCCESSOR TO HF 425) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF835&ga=81,bill_texts/GA81/HF835.txt,,,Chapter 20,,"Visa, Foreign"
Iowa,81,HF828,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF828&ga=81,bill_texts/GA81/HF828.txt,,,,,Undocumented
Iowa,81,HF825,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF825&ga=81,bill_texts/GA81/HF825.txt,,,Chapter 35,,Foreign
Iowa,81,HF816,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF816&ga=81,bill_texts/GA81/HF816.txt,,,Chapter 336,,Visa
Iowa,81,HF809,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF809&ga=81,bill_texts/GA81/HF809.txt,,,Chapter 1175,,"Immigration, Alien"
Iowa,81,HF806,"COMMITTEE ON AGRICULTURE (SUCCESSOR TO HF 226) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF806&ga=81,bill_texts/GA81/HF806.txt,,,Chapter 490,,"Visa, Foreign"
Iowa,81,SF63,"BOLKCOM (COMPANION TO 1385HH BY BERRY) Passed Senate, Date Vote: Ayes ___ Nays Approved Passed House, Date Vote: Ayes ___ Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF63&ga=81,bill_texts/GA81/SF63.txt,,,Chapter 45,,Citizenship
Iowa,81,SF51,"QUIRMBACH (COMPANION TO HF 68 BY HEDDENS) Passed Senate, Date Vote: Ayes Nays ___ _ Passed House, Date Vote: Ayes ___ Nays Approved - - - - - - - - - - - - - -",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF51&ga=81,bill_texts/GA81/SF51.txt,,,,,Foreign
Iowa,81,SF186,"SEYMOUR (COMPANION TO 2528HH BY LUKAN) Passed Senate, Date Vote: Ayes Nays Approved Passed House, Date - - - - - - Nays - ' - - - - - Vote: Ayes",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF186&ga=81,bill_texts/GA81/SF186.txt,,,Chapter 148,,Foreign
Iowa,81,SF175,"COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1004) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF175&ga=81,bill_texts/GA81/SF175.txt,,,Chapter 487,,Foreign
Iowa,81,SF158,"MILLER Passed Senate, Date Vote: Ayes ---'-- Nays Approved Passed House, Date Vote: Ayes Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF158&ga=81,bill_texts/GA81/SF158.txt,,,Chapter 120,,Foreign
Iowa,81,SF283,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF283&ga=81,bill_texts/GA81/SF283.txt,,,Chapter 20,,Visa
Iowa,81,SF277,"BOLKCOM Passed Senate, Date Vote: Ayes _ _ _ Nays Passed House, Date Vote: Ayes __ _ Nays Approved ---------------------------",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF277&ga=81,bill_texts/GA81/SF277.txt,,,Chapter 5,,Visa
Iowa,81,SF271,"COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENT (SUCCESSOR TO SSB 1109) Passed Senate, Date Vote: Ayes - - - - - - Nays Passed House, Date Vote: Ayes __ _ Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF271&ga=81,bill_texts/GA81/SF271.txt,,,,,Undocumented
Iowa,81,SF270,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF270&ga=81,bill_texts/GA81/SF270.txt,,,,,"Citizenship, Alien"
Iowa,81,SF229,"JOHNSON (COMPANION TO HF 149) NAT. RES. & ENVIRONMENT Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF229&ga=81,bill_texts/GA81/SF229.txt,,,,,Undocumented
Iowa,81,SF367,"COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENT (SUCCESSOR TO SSB 1233) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF367&ga=81,bill_texts/GA81/SF367.txt,,,Chapter 441,,Foreign
Iowa,81,SF364,"COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO SSB 1198) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF364&ga=81,bill_texts/GA81/SF364.txt,,,Chapter 49,,Citizenship
Iowa,81,SF360,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF360&ga=81,bill_texts/GA81/SF360.txt,,,Chapter 321,,Foreign
Iowa,81,SF348,"COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO SSB 1199) Passed Senate, Date Vote: Ayes Nays Approved Passed House, Date Vote: Ayes Nays",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF348&ga=81,bill_texts/GA81/SF348.txt,,,Chapter 262,,Visa
Iowa,81,SF338,"COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO SSB 1249) Passed Senate, Date - - - - - - Passed House, Date Vote: Ayes Nays ___ _ Vote: Ayes Nays Approved - - - - - - - - - - - - - -",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF338&ga=81,bill_texts/GA81/SF338.txt,,,Chapter 12,,Alien
Iowa,81,SF330,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF330&ga=81,bill_texts/GA81/SF330.txt,,,Chapter 234,,Foreign
Iowa,81,SF312,"COMMITTEE ON TRANSPORTATION (SUCCESSOR TO SF 51) Passed Senate, Date Vote: Ayes Nays __ Passed House, Date - - - - - - Vote: Ayes __ _ Nays Approved __ _",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF312&ga=81,bill_texts/GA81/SF312.txt,,,,,Foreign
Iowa,81,SF413,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF413&ga=81,bill_texts/GA81/SF413.txt,,,Chapter 423,,Border
Iowa,81,HSB92,"(PROPOSED DEPARTMENT OF NATURAL RESOURCES BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB92&ga=81,bill_texts/GA81/HSB92.txt,,,Chapter 441,,Foreign
Iowa,81,HSB69,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON PAULSEN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB69&ga=81,bill_texts/GA81/HSB69.txt,,,Chapter 2,,Foreign
Iowa,81,HSB58,"(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON ELGIN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB58&ga=81,bill_texts/GA81/HSB58.txt,,,Chapter 45,,Citizenship
Iowa,81,HSB57,"(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON ELGIN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB57&ga=81,bill_texts/GA81/HSB57.txt,,,Chapter 49,,Visa
Iowa,81,HSB54,"(PROPOSED DEPARTMENT OF TRANSPORTATION BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB54&ga=81,bill_texts/GA81/HSB54.txt,,,Chapter 435,,Foreign
Iowa,81,HSB35,"(PROPOSED DEPARTMENT OF REVENUE BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB35&ga=81,bill_texts/GA81/HSB35.txt,,,,,Foreign
Iowa,81,HSB28,"(PROPOSED COMMITTEE ON EDUCATION BILL BY CHAIRPERSON TYMESON) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB28&ga=81,bill_texts/GA81/HSB28.txt,,,,,Undocumented
Iowa,81,HSB18,"(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON ELGIN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB18&ga=81,bill_texts/GA81/HSB18.txt,,,Chapter 1,,"Citizenship, Foreign"
Iowa,81,HSB11,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON PAULSEN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB11&ga=81,bill_texts/GA81/HSB11.txt,,,Chapter 487,,Foreign
Iowa,81,HSB199,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON PAULSEN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB199&ga=81,bill_texts/GA81/HSB199.txt,,,,,Foreign
Iowa,81,HSB193,"(PROPOSED DEPARTMENT OF HUMAN SERVICES BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB193&ga=81,bill_texts/GA81/HSB193.txt,,,Chapter 1175,,Alien
Iowa,81,HSB182,"(PROPOSED COMMITTEE ON WAYS AND MEANS BILL BY CHAIRPERSON VAN FOSSEN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB182&ga=81,bill_texts/GA81/HSB182.txt,,,Chapter 75,,Visa
Iowa,81,HSB169,"(PROPOSED COMMITTEE ON ECONOMIC GROWTH BILL BY CHAIRPERSON HOFFMAN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB169&ga=81,bill_texts/GA81/HSB169.txt,,,,,"Alien, Foreign"
Iowa,81,HSB145,"(PROPOSED DEPARTMENT OF PUBLIC SAFETY BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB145&ga=81,bill_texts/GA81/HSB145.txt,,,Chapter 20,,Visa
Iowa,81,HSB139,"(PROPOSED COMMITTEE ON ECONOMIC GROWTH BILL BY CHAIRPERSON HOFFMAN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB139&ga=81,bill_texts/GA81/HSB139.txt,,,,,Border
Iowa,81,HSB125,"(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON ARNOLD) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB125&ga=81,bill_texts/GA81/HSB125.txt,,,Chapter 435,,Foreign
Iowa,81,HSB122,"(PROPOSED DEPARTMENT OF EDUCATION BILL) Passed Senate, Date Passed House, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB122&ga=81,bill_texts/GA81/HSB122.txt,,,Chapter 148,,Foreign
Iowa,81,HSB118,"(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON PAULSEN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB118&ga=81,bill_texts/GA81/HSB118.txt,,,Chapter 423,,Foreign
Iowa,81,HSB109,"(PROPOSED COMMITTEE ON WAYS AND MEANS BILL BY CHAIRPERSON VAN FOSSEN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB109&ga=81,bill_texts/GA81/HSB109.txt,,,Chapter 75,,Visa
Iowa,81,HSB107,"(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON ELGIN) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB107&ga=81,bill_texts/GA81/HSB107.txt,,,Chapter 476,,"Citizenship, Foreign"
Iowa,81,HSB277,"(PROPOSED COMMITTEE ON APPROPRIATIONS BILL BY HOUSE APPROPRIATIONS SUBCOMMITTEE ON ECONOMIC DEVELOPMENT) Passed House, Date Passed Senate, Date Vote: Ayes Nays Vote: Ayes Nays Approved",,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB277&ga=81,bill_texts/GA81/HSB277.txt,,,Chapter 188,,Immigration
