State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,135,SB246,,,https://legislature.ohio.gov/legislation/135/sb246,ohio_bill_texts\GA135_SB246.txt,,,Migrant; Border; Foreign,4-17-2024,,,,,N,
Ohio,135,SB263,,,https://legislature.ohio.gov/legislation/135/sb263,ohio_bill_texts\GA135_SB263.txt,,,Foreign,5-8-2024,,,,,N,
Ohio,135,SB274,,,https://legislature.ohio.gov/legislation/135/sb274,ohio_bill_texts\GA135_SB274.txt,,,Immigration; Citizenship; Alien,5-22-2024,,,,,N,
Ohio,135,SB276,,,https://legislature.ohio.gov/legislation/135/sb276,ohio_bill_texts\GA135_SB276.txt,,,Border,5-22-2024,,,,,N,
Ohio,135,SB278,,,https://legislature.ohio.gov/legislation/135/sb278,ohio_bill_texts\GA135_SB278.txt,,,Foreign,5-28-2024,,,,,N,
Ohio,135,SB290,,,https://legislature.ohio.gov/legislation/135/sb290,ohio_bill_texts\GA135_SB290.txt,,,Border,6-11-2024,,12-4-2024,12-18-2024,,N,
Ohio,135,SB291,,,https://legislature.ohio.gov/legislation/135/sb291,ohio_bill_texts\GA135_SB291.txt,,,Foreign,6-11-2024,,,,,N,
Ohio,135,SB298,,,https://legislature.ohio.gov/legislation/135/sb298,ohio_bill_texts\GA135_SB298.txt,,,Citizenship,6-24-2024,,,,,N,
Ohio,135,SB303,,,https://legislature.ohio.gov/legislation/135/sb303,ohio_bill_texts\GA135_SB303.txt,,,Foreign,7-2-2024,,,,,N,
Ohio,135,SB306,,,https://legislature.ohio.gov/legislation/135/sb306,ohio_bill_texts\GA135_SB306.txt,,,Foreign,7-23-2024,,,,,N,
Ohio,135,SB312,,,https://legislature.ohio.gov/legislation/135/sb312,ohio_bill_texts\GA135_SB312.txt,,,Foreign,9-4-2024,,,,,N,
